Fecha,Region,Comuna,Poblacion,Contagios,Recuperados,Muertos,Activos
2020-09-21,O’Higgins,Codegua,14096,331,311,0,20
2020-09-21,O’Higgins,Coinco,7831,164,158,0,6
2020-09-21,O’Higgins,Coltauco,21263,434,411,0,23
2020-09-21,O’Higgins,Donihue,22700,568,538,0,30
2020-09-21,O’Higgins,Graneros,36504,702,668,0,34
2020-09-21,O’Higgins,La Estrella,3114,39,39,0,0
2020-09-21,O’Higgins,Las Cabras,26749,516,467,0,49
2020-09-21,O’Higgins,Litueche,6765,96,95,0,1
2020-09-21,O’Higgins,Lolol,7289,74,73,0,1
2020-09-21,O’Higgins,Machali,59913,1180,1155,0,25
2020-09-21,O’Higgins,Malloa,14163,200,181,0,19
2020-09-21,O’Higgins,Marchihue,7632,44,43,0,1
2020-09-21,O’Higgins,Mostazal,27462,375,356,0,19
2020-09-21,O’Higgins,Nancagua,19141,188,178,0,10
2020-09-21,O’Higgins,Navidad,6904,77,77,0,0
2020-09-21,O’Higgins,Olivar,14624,302,288,0,14
2020-09-21,O’Higgins,Palmilla,13299,178,163,0,15
2020-09-21,O’Higgins,Paredones,6349,38,36,0,2
2020-09-21,O’Higgins,Peralillo,11848,96,91,0,5
2020-09-21,O’Higgins,Peumo,14952,253,208,0,45
2020-09-21,O’Higgins,Pichidegua,20743,556,469,0,87
2020-09-21,O’Higgins,Pichilemu,17882,78,65,0,13
2020-09-21,O’Higgins,Placilla,9164,125,103,0,22
2020-09-21,O’Higgins,Pumanque,3531,11,10,0,1
2020-09-21,O’Higgins,Quinta de Tilcoco,13877,153,145,0,8
2020-09-21,O’Higgins,Rancagua,265211,7502,7148,0,354
2020-09-21,O’Higgins,Rengo,63710,1342,1321,0,21
2020-09-21,O’Higgins,Requinoa,30371,500,490,0,10
2020-09-21,O’Higgins,San Fernando,78642,1039,928,0,111
2020-09-21,O’Higgins,San Vicente,50617,890,830,0,60
2020-09-21,O’Higgins,Santa Cruz,41096,592,537,0,55
2020-09-21,O’Higgins,Desconocido O’Higgins,0,55,48,0,7
2020-09-21,Maule,Cauquenes,44143,463,442,0,21
2020-09-21,Maule,Chanco,9331,88,76,0,12
2020-09-21,Maule,Colbun,22565,302,296,0,6
2020-09-21,Maule,Constitucion,50348,496,483,0,13
2020-09-21,Maule,Curepto,9426,128,123,0,5
2020-09-21,Maule,Curico,163626,2616,2509,0,107
2020-09-21,Maule,Empedrado,4206,43,42,0,1
2020-09-21,Maule,Hualane,10222,123,121,0,2
2020-09-21,Maule,Licanten,6989,140,57,0,83
2020-09-21,Maule,Linares,101073,1288,1222,0,66
2020-09-21,Maule,Longavi,32810,506,448,0,58
2020-09-21,Maule,Maule,60000,763,683,0,80
2020-09-21,Maule,Molina,49800,620,548,0,72
2020-09-21,Maule,Parral,44544,424,354,0,70
2020-09-21,Maule,Pelarco,9083,150,146,0,4
2020-09-21,Maule,Pelluhue,8092,102,100,0,2
2020-09-21,Maule,Pencahue,8601,121,106,0,15
2020-09-21,Maule,Rauco,11248,135,126,0,9
2020-09-21,Maule,Retiro,21071,254,224,0,30
2020-09-21,Maule,Rio Claro,14753,163,146,0,17
2020-09-21,Maule,Romeral,16170,321,311,0,10
2020-09-21,Maule,Sagrada Familia,19469,176,144,0,32
2020-09-21,Maule,San Clemente,46292,896,802,0,94
2020-09-21,Maule,San Javier,49451,688,622,0,66
2020-09-21,Maule,San Rafael,9959,209,196,0,13
2020-09-21,Maule,Talca,236724,3319,2922,0,397
2020-09-21,Maule,Teno,30850,415,397,0,18
2020-09-21,Maule,Vichuquen,4381,7,6,0,1
2020-09-21,Maule,Villa Alegre,17512,198,191,0,7
2020-09-21,Maule,Yerbas Buenas,19200,228,205,0,23
2020-09-21,Maule,Desconocido Maule,0,5,5,0,0
2020-09-21,Ñuble,Bulnes,22607,702,651,0,51
2020-09-21,Ñuble,Chillan,198624,3425,3047,0,378
2020-09-21,Ñuble,Chillan Viejo,33827,494,454,0,40
2020-09-21,Ñuble,Cobquecura,5275,33,26,0,7
2020-09-21,Ñuble,Coelemu,16845,144,115,0,29
2020-09-21,Ñuble,Coihueco,28375,393,324,0,69
2020-09-21,Ñuble,El Carmen,12334,174,160,0,14
2020-09-21,Ñuble,Ninhue,5414,66,61,0,5
2020-09-21,Ñuble,Niquen,11567,163,151,0,12
2020-09-21,Ñuble,Pemuco,8639,146,132,0,14
2020-09-21,Ñuble,Pinto,11880,111,92,0,19
2020-09-21,Ñuble,Portezuelo,4940,41,33,0,8
2020-09-21,Ñuble,Quillon,18777,341,288,0,53
2020-09-21,Ñuble,Quirihue,12192,149,138,0,11
2020-09-21,Ñuble,Ranquil,6261,68,60,0,8
2020-09-21,Ñuble,San Carlos,56252,691,638,0,53
2020-09-21,Ñuble,San Fabian,4654,28,22,0,6
2020-09-21,Ñuble,San Ignacio,16624,211,195,0,16
2020-09-21,Ñuble,San Nicolas,12172,192,173,0,19
2020-09-21,Ñuble,Treguaco,5696,66,61,0,5
2020-09-21,Ñuble,Yungay,18596,183,162,0,21
2020-09-21,Ñuble,Desconocido Nuble,0,2,2,0,0
2020-09-21,Biobío,Alto Biobio,6775,183,180,0,3
2020-09-21,Biobío,Antuco,4306,76,74,0,2
2020-09-21,Biobío,Arauco,38679,672,622,0,50
2020-09-21,Biobío,Cabrero,30725,252,236,0,16
2020-09-21,Biobío,Canete,37003,293,270,0,23
2020-09-21,Biobío,Chiguayante,91180,1502,1371,0,131
2020-09-21,Biobío,Concepcion,238092,4011,3659,0,352
2020-09-21,Biobío,Contulmo,6330,65,61,0,4
2020-09-21,Biobío,Coronel,125829,2606,2323,0,283
2020-09-21,Biobío,Curanilahue,33892,603,435,0,168
2020-09-21,Biobío,Florida,11841,138,119,0,19
2020-09-21,Biobío,Hualpen,97273,1779,1648,0,131
2020-09-21,Biobío,Hualqui,26201,501,461,0,40
2020-09-21,Biobío,Laja,23873,220,205,0,15
2020-09-21,Biobío,Lebu,27100,186,109,0,77
2020-09-21,Biobío,Los Alamos,22524,307,263,0,44
2020-09-21,Biobío,Los Angeles,218515,1704,1597,0,107
2020-09-21,Biobío,Lota,45750,853,727,0,126
2020-09-21,Biobío,Mulchen,31041,330,297,0,33
2020-09-21,Biobío,Nacimiento,27944,287,263,0,24
2020-09-21,Biobío,Negrete,10429,200,197,0,3
2020-09-21,Biobío,Penco,49865,1216,1118,0,98
2020-09-21,Biobío,Quilaco,4179,36,34,0,2
2020-09-21,Biobío,Quilleco,10032,104,93,0,11
2020-09-21,Biobío,San Pedro de la Paz,145906,1962,1788,0,174
2020-09-21,Biobío,San Rosendo,3611,28,26,0,2
2020-09-21,Biobío,Santa Barbara,14592,201,201,0,0
2020-09-21,Biobío,Santa Juana,14779,187,170,0,17
2020-09-21,Biobío,Talcahuano,158345,2884,2672,0,212
2020-09-21,Biobío,Tirua,11019,58,52,0,6
2020-09-21,Biobío,Tome,58729,1142,1044,0,98
2020-09-21,Biobío,Tucapel,15205,187,180,0,7
2020-09-21,Biobío,Yumbel,22132,266,257,0,9
2020-09-21,Biobío,Desconocido Biobio,0,171,168,0,3
2020-09-21,Araucanía,Angol,56058,699,652,0,47
2020-09-21,Araucanía,Carahue,25486,230,205,0,25
2020-09-21,Araucanía,Cholchol,12341,53,45,0,8
2020-09-21,Araucanía,Collipulli,26148,375,350,0,25
2020-09-21,Araucanía,Cunco,18055,133,130,0,3
2020-09-21,Araucanía,Curacautin,18178,43,43,0,0
2020-09-21,Araucanía,Curarrehue,7802,9,9,0,0
2020-09-21,Araucanía,Ercilla,8458,170,137,0,33
2020-09-21,Araucanía,Freire,25446,135,132,0,3
2020-09-21,Araucanía,Galvarino,12633,153,141,0,12
2020-09-21,Araucanía,Gorbea,15148,51,50,0,1
2020-09-21,Araucanía,Lautaro,40746,242,228,0,14
2020-09-21,Araucanía,Loncoche,24739,130,111,0,19
2020-09-21,Araucanía,Lonquimay,11049,124,106,0,18
2020-09-21,Araucanía,Los Sauces,7517,65,62,0,3
2020-09-21,Araucanía,Lumaco,10050,56,50,0,6
2020-09-21,Araucanía,Melipeuco,6265,36,35,0,1
2020-09-21,Araucanía,Nueva Imperial,33777,224,202,0,22
2020-09-21,Araucanía,Padre Las Casas,82110,361,335,0,26
2020-09-21,Araucanía,Perquenco,7223,102,97,0,5
2020-09-21,Araucanía,Pitrufquen,26096,135,130,0,5
2020-09-21,Araucanía,Pucon,29782,98,98,0,0
2020-09-21,Araucanía,Puren,12188,49,48,0,1
2020-09-21,Araucanía,Renaico,10833,90,82,0,8
2020-09-21,Araucanía,Saavedra,12793,111,109,0,2
2020-09-21,Araucanía,Temuco,302931,1751,1607,0,144
2020-09-21,Araucanía,Teodoro Schmidt,15786,112,74,0,38
2020-09-21,Araucanía,Tolten,10055,29,24,0,5
2020-09-21,Araucanía,Traiguen,19314,67,65,0,2
2020-09-21,Araucanía,Victoria,35467,286,270,0,16
2020-09-21,Araucanía,Vilcun,30766,223,217,0,6
2020-09-21,Araucanía,Villarrica,59103,188,166,0,22
2020-09-21,Araucanía,Desconocido Araucania,0,3,2,0,1
2020-09-21,Los Ríos,Corral,5447,27,26,0,1
2020-09-21,Los Ríos,Futrono,15261,66,64,0,2
2020-09-21,Los Ríos,La Union,39538,136,116,0,20
2020-09-21,Los Ríos,Lago Ranco,10292,18,8,0,10
2020-09-21,Los Ríos,Lanco,17652,105,76,0,29
2020-09-21,Los Ríos,Los Lagos,20518,73,69,0,4
2020-09-21,Los Ríos,Mafil,7389,64,51,0,13
2020-09-21,Los Ríos,Mariquina,23250,64,60,0,4
2020-09-21,Los Ríos,Paillaco,20798,52,44,0,8
2020-09-21,Los Ríos,Panguipulli,35991,189,119,0,70
2020-09-21,Los Ríos,Rio Bueno,32925,120,105,0,15
2020-09-21,Los Ríos,Valdivia,176774,716,627,0,89
2020-09-21,Los Ríos,Desconocido Los Rios,0,7,7,0,0
2020-09-21,Los Lagos,Ancud,42458,119,115,0,4
2020-09-21,Los Lagos,Calbuco,36744,383,354,0,29
2020-09-21,Los Lagos,Castro,47607,64,40,0,24
2020-09-21,Los Lagos,Chaiten,5020,15,15,0,0
2020-09-21,Los Lagos,Chonchi,16013,4,1,0,3
2020-09-21,Los Lagos,Cochamo,4006,28,26,0,2
2020-09-21,Los Lagos,Curaco de Velez,4066,18,18,0,0
2020-09-21,Los Lagos,Dalcahue,15069,19,11,0,8
2020-09-21,Los Lagos,Fresia,12656,131,118,0,13
2020-09-21,Los Lagos,Frutillar,20223,344,324,0,20
2020-09-21,Los Lagos,Futaleufu,2806,1,1,0,0
2020-09-21,Los Lagos,Hualaihue,9525,55,36,0,19
2020-09-21,Los Lagos,Llanquihue,18621,280,250,0,30
2020-09-21,Los Lagos,Los Muermos,17817,219,184,0,35
2020-09-21,Los Lagos,Maullin,14894,414,303,0,111
2020-09-21,Los Lagos,Osorno,173410,1573,1423,0,150
2020-09-21,Los Lagos,Palena,1827,0,0,0,0
2020-09-21,Los Lagos,Puerto Montt,269398,3824,3550,0,274
2020-09-21,Los Lagos,Puerto Octay,9192,128,108,0,20
2020-09-21,Los Lagos,Puerto Varas,48620,392,359,0,33
2020-09-21,Los Lagos,Puqueldon,4201,1,0,0,1
2020-09-21,Los Lagos,Purranque,21080,239,218,0,21
2020-09-21,Los Lagos,Puyehue,11787,75,72,0,3
2020-09-21,Los Lagos,Queilen,5543,1,1,0,0
2020-09-21,Los Lagos,Quellon,29309,7,7,0,0
2020-09-21,Los Lagos,Quemchi,8783,17,17,0,0
2020-09-21,Los Lagos,Quinchao,8298,3,3,0,0
2020-09-21,Los Lagos,Rio Negro,14275,105,94,0,11
2020-09-21,Los Lagos,San Juan de la Costa,7639,104,75,0,29
2020-09-21,Los Lagos,San Pablo,10553,44,35,0,9
2020-09-21,Los Lagos,Desconocido Los Lagos,0,72,69,0,3
2020-09-21,Aysén,Aysen,25002,69,63,0,6
2020-09-21,Aysén,Chile Chico,5121,1,1,0,0
2020-09-21,Aysén,Cisnes,5828,0,0,0,0
2020-09-21,Aysén,Cochrane,3685,0,0,0,0
2020-09-21,Aysén,Coyhaique,61210,172,94,0,78
2020-09-21,Aysén,Guaitecas,1599,1,1,0,0
2020-09-21,Aysén,Lago Verde,920,0,0,0,0
2020-09-21,Aysén,OHiggins,661,1,1,0,0
2020-09-21,Aysén,Rio Ibanez,2699,0,0,0,0
2020-09-21,Aysén,Tortel,572,0,0,0,0
2020-09-21,Aysén,Desconocido Aysen,0,2,1,0,1
2020-09-21,Magallanes,Antartica,137,0,0,0,0
2020-09-21,Magallanes,Cabo de Hornos,1983,32,32,0,0
2020-09-21,Magallanes,Laguna Blanca,264,0,0,0,0
2020-09-21,Magallanes,Natales,23782,430,218,0,212
2020-09-21,Magallanes,Porvenir,7323,180,117,0,63
2020-09-21,Magallanes,Primavera,694,13,11,0,2
2020-09-21,Magallanes,Punta Arenas,141984,6312,5057,0,1255
2020-09-21,Magallanes,Rio Verde,211,1,0,0,1
2020-09-21,Magallanes,San Gregorio,681,2,2,0,0
2020-09-21,Magallanes,Timaukel,282,0,0,0,0
2020-09-21,Magallanes,Torres del Paine,1021,0,0,0,0
2020-09-21,Magallanes,Desconocido Magallanes,0,28,14,0,14
2020-09-25,Arica y Parinacota,Arica,247552,8134,7771,0,363
2020-09-25,Arica y Parinacota,Camarones,1233,27,27,0,0
2020-09-25,Arica y Parinacota,General Lagos,810,64,64,0,0
2020-09-25,Arica y Parinacota,Putre,2515,63,60,0,3
2020-09-25,Arica y Parinacota,Desconocido Arica y Parinacota,0,32,26,0,6
2020-09-25,Tarapacá,Alto Hospicio,129999,3708,3616,0,92
2020-09-25,Tarapacá,Camina,1375,60,60,0,0
2020-09-25,Tarapacá,Colchane,1583,98,98,0,0
2020-09-25,Tarapacá,Huara,3000,164,164,0,0
2020-09-25,Tarapacá,Iquique,223463,6702,6523,0,179
2020-09-25,Tarapacá,Pica,5958,410,405,0,5
2020-09-25,Tarapacá,Pozo Almonte,17395,1002,995,0,7
2020-09-25,Tarapacá,Desconocido Tarapaca,0,524,468,0,56
2020-09-25,Antofagasta,Antofagasta,425725,10914,10596,0,318
2020-09-25,Antofagasta,Calama,190336,7533,7432,0,101
2020-09-25,Antofagasta,Maria Elena,6814,350,349,0,1
2020-09-25,Antofagasta,Mejillones,14776,600,577,0,23
2020-09-25,Antofagasta,Ollague,287,24,24,0,0
2020-09-25,Antofagasta,San Pedro de Atacama,10434,351,348,0,3
2020-09-25,Antofagasta,Sierra Gorda,1746,84,80,0,4
2020-09-25,Antofagasta,Taltal,13657,182,176,0,6
2020-09-25,Antofagasta,Tocopilla,28079,341,336,0,5
2020-09-25,Antofagasta,Desconocido Antofagasta,0,293,288,0,5
2020-09-25,Atacama,Alto del Carmen,5729,39,37,0,2
2020-09-25,Atacama,Caldera,19426,297,275,0,22
2020-09-25,Atacama,Chanaral,13164,187,180,0,7
2020-09-25,Atacama,Copiapo,171766,4329,4198,0,131
2020-09-25,Atacama,Diego de Almagro,14358,204,189,0,15
2020-09-25,Atacama,Freirina,7681,151,139,0,12
2020-09-25,Atacama,Huasco,11264,146,113,0,33
2020-09-25,Atacama,Tierra Amarilla,14312,348,344,0,4
2020-09-25,Atacama,Vallenar,57009,1114,933,0,181
2020-09-25,Atacama,Desconocido Atacama,0,38,36,0,2
2020-09-25,Coquimbo,Andacollo,11791,164,143,0,21
2020-09-25,Coquimbo,Canela,9546,94,85,0,9
2020-09-25,Coquimbo,Combarbala,13884,81,77,0,4
2020-09-25,Coquimbo,Coquimbo,256735,4578,4452,0,126
2020-09-25,Coquimbo,Illapel,32801,461,444,0,17
2020-09-25,Coquimbo,La Higuera,4450,103,102,0,1
2020-09-25,Coquimbo,La Serena,249656,3667,3568,0,99
2020-09-25,Coquimbo,Los Vilos,23374,296,279,0,17
2020-09-25,Coquimbo,Monte Patria,32527,495,480,0,15
2020-09-25,Coquimbo,Ovalle,121269,2582,2477,0,105
2020-09-25,Coquimbo,Paiguano,4675,31,24,0,7
2020-09-25,Coquimbo,Punitaqui,12165,191,184,0,7
2020-09-25,Coquimbo,Rio Hurtado,4372,48,47,0,1
2020-09-25,Coquimbo,Salamanca,29110,230,226,0,4
2020-09-25,Coquimbo,Vicuna,29741,301,282,0,19
2020-09-25,Coquimbo,Desconocido Coquimbo,0,144,141,0,3
2020-09-25,Valparaíso,Algarrobo,15174,154,149,0,5
2020-09-25,Valparaíso,Cabildo,20663,464,448,0,16
2020-09-25,Valparaíso,Calera,53591,1434,1396,0,38
2020-09-25,Valparaíso,Calle Larga,16482,326,318,0,8
2020-09-25,Valparaíso,Cartagena,25357,273,257,0,16
2020-09-25,Valparaíso,Casablanca,29170,496,487,0,9
2020-09-25,Valparaíso,Catemu,15213,292,285,0,7
2020-09-25,Valparaíso,Concon,45889,724,703,0,21
2020-09-25,Valparaíso,El Quisco,17742,295,279,0,16
2020-09-25,Valparaíso,El Tabo,14338,300,293,0,7
2020-09-25,Valparaíso,Hijuelas,19099,349,345,0,4
2020-09-25,Valparaíso,Isla de Pascua,8277,9,6,0,3
2020-09-25,Valparaíso,Juan Fernandez,1033,1,0,0,1
2020-09-25,Valparaíso,La Cruz,25321,375,366,0,9
2020-09-25,Valparaíso,La Ligua,37739,847,818,0,29
2020-09-25,Valparaíso,Limache,49931,1200,1170,0,30
2020-09-25,Valparaíso,Llaillay,26533,511,494,0,17
2020-09-25,Valparaíso,Los Andes,68093,1250,1208,0,42
2020-09-25,Valparaíso,Nogales,23490,461,451,0,10
2020-09-25,Valparaíso,Olmue,19266,308,306,0,2
2020-09-25,Valparaíso,Panquehue,7633,127,126,0,1
2020-09-25,Valparaíso,Papudo,6201,169,136,0,33
2020-09-25,Valparaíso,Petorca,10558,175,167,0,8
2020-09-25,Valparaíso,Puchuncavi,20071,229,226,0,3
2020-09-25,Valparaíso,Putaendo,17645,298,280,0,18
2020-09-25,Valparaíso,Quillota,97572,2381,2345,0,36
2020-09-25,Valparaíso,Quilpue,167085,2585,2482,0,103
2020-09-25,Valparaíso,Quintero,36135,549,538,0,11
2020-09-25,Valparaíso,Rinconada,11263,173,173,0,0
2020-09-25,Valparaíso,San Antonio,96761,1749,1720,0,29
2020-09-25,Valparaíso,San Esteban,20643,279,270,0,9
2020-09-25,Valparaíso,San Felipe,83494,1527,1462,0,65
2020-09-25,Valparaíso,Santa Maria,16367,323,302,0,21
2020-09-25,Valparaíso,Santo Domingo,11934,189,188,0,1
2020-09-25,Valparaíso,Valparaiso,315732,6890,6648,0,242
2020-09-25,Valparaíso,Villa Alemana,139310,2518,2420,0,98
2020-09-25,Valparaíso,Vina del Mar,361371,6556,6330,0,226
2020-09-25,Valparaíso,Zapallar,7994,138,133,0,5
2020-09-25,Valparaíso,Desconocido Valparaiso,0,439,412,0,27
2020-09-25,Metropolitana,Alhue,7405,350,343,0,7
2020-09-25,Metropolitana,Buin,109641,2925,2838,0,87
2020-09-25,Metropolitana,Calera de Tango,28525,658,650,0,8
2020-09-25,Metropolitana,Cerrillos,88956,3368,3319,0,49
2020-09-25,Metropolitana,Cerro Navia,142465,7278,7197,0,81
2020-09-25,Metropolitana,Colina,180353,5073,5009,0,64
2020-09-25,Metropolitana,Conchali,139195,6745,6678,0,67
2020-09-25,Metropolitana,Curacavi,36430,1090,1064,0,26
2020-09-25,Metropolitana,El Bosque,172000,7025,6961,0,64
2020-09-25,Metropolitana,El Monte,40014,1328,1303,0,25
2020-09-25,Metropolitana,Estacion Central,206792,6678,6625,0,53
2020-09-25,Metropolitana,Huechuraba,112528,4211,4167,0,44
2020-09-25,Metropolitana,Independencia,142065,6975,6924,0,51
2020-09-25,Metropolitana,Isla de Maipo,40171,1302,1281,0,21
2020-09-25,Metropolitana,La Cisterna,100434,3585,3540,0,45
2020-09-25,Metropolitana,La Florida,402433,14928,14711,0,217
2020-09-25,Metropolitana,La Granja,122557,7457,7366,0,91
2020-09-25,Metropolitana,La Pintana,189335,11325,11243,0,82
2020-09-25,Metropolitana,La Reina,100252,2474,2443,0,31
2020-09-25,Metropolitana,Lampa,126898,3895,3857,0,38
2020-09-25,Metropolitana,Las Condes,330759,6566,6420,0,146
2020-09-25,Metropolitana,Lo Barnechea,124076,3674,3642,0,32
2020-09-25,Metropolitana,Lo Espejo,103865,4710,4654,0,56
2020-09-25,Metropolitana,Lo Prado,104403,5447,5402,0,45
2020-09-25,Metropolitana,Macul,134635,5398,5335,0,63
2020-09-25,Metropolitana,Maipu,578605,16377,16071,0,306
2020-09-25,Metropolitana,Maria Pinto,14926,424,417,0,7
2020-09-25,Metropolitana,Melipilla,141612,4469,4374,0,95
2020-09-25,Metropolitana,Nunoa,250192,6079,5995,0,84
2020-09-25,Metropolitana,Padre Hurtado,74188,2352,2324,0,28
2020-09-25,Metropolitana,Paine,82766,2371,2265,0,106
2020-09-25,Metropolitana,Pedro Aguirre Cerda,107803,4658,4628,0,30
2020-09-25,Metropolitana,Penaflor,101058,3218,3170,0,48
2020-09-25,Metropolitana,Penalolen,266798,12495,12385,0,110
2020-09-25,Metropolitana,Pirque,30433,1203,1196,0,7
2020-09-25,Metropolitana,Providencia,157749,3521,3468,0,53
2020-09-25,Metropolitana,Pudahuel,253139,10802,10698,0,104
2020-09-25,Metropolitana,Puente Alto,645909,25779,25408,0,371
2020-09-25,Metropolitana,Quilicura,254694,9818,9739,0,79
2020-09-25,Metropolitana,Quinta Normal,136368,6627,6562,0,65
2020-09-25,Metropolitana,Recoleta,190075,9081,9009,0,72
2020-09-25,Metropolitana,Renca,160847,9896,9629,0,267
2020-09-25,Metropolitana,San Bernardo,334836,12131,12003,0,128
2020-09-25,Metropolitana,San Joaquin,103485,5419,5366,0,53
2020-09-25,Metropolitana,San Jose de Maipo,18644,734,720,0,14
2020-09-25,Metropolitana,San Miguel,133059,5713,5651,0,62
2020-09-25,Metropolitana,San Pedro,11953,260,257,0,3
2020-09-25,Metropolitana,San Ramon,86510,4785,4730,0,55
2020-09-25,Metropolitana,Santiago,503147,16006,15838,0,168
2020-09-25,Metropolitana,Talagante,81838,1897,1880,0,17
2020-09-25,Metropolitana,Tiltil,21477,620,617,0,3
2020-09-25,Metropolitana,Vitacura,96774,1712,1686,0,26
2020-09-25,Metropolitana,Desconocido Metropolitana,0,14465,14365,0,100
2020-09-25,O’Higgins,Chepica,15925,242,222,0,20
2020-09-25,O’Higgins,Chimbarongo,37696,291,279,0,12
2020-09-25,O’Higgins,Codegua,14096,337,320,0,17
2020-09-25,O’Higgins,Coinco,7831,166,162,0,4
2020-09-25,O’Higgins,Coltauco,21263,437,429,0,8
2020-09-25,O’Higgins,Donihue,22700,574,548,0,26
2020-09-25,O’Higgins,Graneros,36504,731,682,0,49
2020-09-25,O’Higgins,La Estrella,3114,39,39,0,0
2020-09-25,O’Higgins,Las Cabras,26749,546,488,0,58
2020-09-25,O’Higgins,Litueche,6765,98,96,0,2
2020-09-25,O’Higgins,Lolol,7289,74,74,0,0
2020-09-25,O’Higgins,Machali,59913,1209,1179,0,30
2020-09-25,O’Higgins,Malloa,14163,211,188,0,23
2020-09-25,O’Higgins,Marchihue,7632,44,44,0,0
2020-09-25,O’Higgins,Mostazal,27462,383,366,0,17
2020-09-25,O’Higgins,Nancagua,19141,197,182,0,15
2020-09-25,O’Higgins,Navidad,6904,77,77,0,0
2020-09-25,O’Higgins,Olivar,14624,320,292,0,28
2020-09-25,O’Higgins,Palmilla,13299,180,170,0,10
2020-09-25,O’Higgins,Paredones,6349,38,37,0,1
2020-09-25,O’Higgins,Peralillo,11848,105,94,0,11
2020-09-25,O’Higgins,Peumo,14952,269,239,0,30
2020-09-25,O’Higgins,Pichidegua,20743,579,517,0,62
2020-09-25,O’Higgins,Pichilemu,17882,76,67,0,9
2020-09-25,O’Higgins,Placilla,9164,126,118,0,8
2020-09-25,O’Higgins,Pumanque,3531,11,11,0,0
2020-09-25,O’Higgins,Quinta de Tilcoco,13877,161,152,0,9
2020-09-25,O’Higgins,Rancagua,265211,7701,7364,0,337
2020-09-25,O’Higgins,Rengo,63710,1367,1337,0,30
2020-09-25,O’Higgins,Requinoa,30371,503,496,0,7
2020-09-25,O’Higgins,San Fernando,78642,1103,986,0,117
2020-09-25,O’Higgins,San Vicente,50617,923,860,0,63
2020-09-25,O’Higgins,Santa Cruz,41096,602,575,0,27
2020-09-25,O’Higgins,Desconocido O’Higgins,0,58,50,0,8
2020-09-25,Maule,Cauquenes,44143,466,456,0,10
2020-09-25,Maule,Chanco,9331,90,80,0,10
2020-09-25,Maule,Colbun,22565,319,298,0,21
2020-09-25,Maule,Constitucion,50348,498,496,0,2
2020-09-25,Maule,Curepto,9426,136,127,0,9
2020-09-25,Maule,Curico,163626,2697,2568,0,129
2020-09-25,Maule,Empedrado,4206,43,43,0,0
2020-09-25,Maule,Hualane,10222,127,121,0,6
2020-09-25,Maule,Licanten,6989,151,83,0,68
2020-09-25,Maule,Linares,101073,1312,1262,0,50
2020-09-25,Maule,Longavi,32810,526,482,0,44
2020-09-25,Maule,Maule,60000,800,720,0,80
2020-09-25,Maule,Molina,49800,652,584,0,68
2020-09-25,Maule,Parral,44544,449,368,0,81
2020-09-25,Maule,Pelarco,9083,151,148,0,3
2020-09-25,Maule,Pelluhue,8092,102,101,0,1
2020-09-25,Maule,Pencahue,8601,124,113,0,11
2020-09-25,Maule,Rauco,11248,142,129,0,13
2020-09-25,Maule,Retiro,21071,267,234,0,33
2020-09-25,Maule,Rio Claro,14753,178,158,0,20
2020-09-25,Maule,Romeral,16170,345,313,0,32
2020-09-25,Maule,Sagrada Familia,19469,177,149,0,28
2020-09-25,Maule,San Clemente,46292,921,848,0,73
2020-09-25,Maule,San Javier,49451,706,657,0,49
2020-09-25,Maule,San Rafael,9959,221,201,0,20
2020-09-25,Maule,Talca,236724,3486,3117,0,369
2020-09-25,Maule,Teno,30850,437,408,0,29
2020-09-25,Maule,Vichuquen,4381,9,6,0,3
2020-09-25,Maule,Villa Alegre,17512,200,195,0,5
2020-09-25,Maule,Yerbas Buenas,19200,234,217,0,17
2020-09-25,Maule,Desconocido Maule,0,1,1,0,0
2020-09-25,Ñuble,Bulnes,22607,712,673,0,39
2020-09-25,Ñuble,Chillan,198624,3553,3263,0,290
2020-09-25,Ñuble,Chillan Viejo,33827,511,482,0,29
2020-09-25,Ñuble,Cobquecura,5275,34,30,0,4
2020-09-25,Ñuble,Coelemu,16845,151,134,0,17
2020-09-25,Ñuble,Coihueco,28375,429,352,0,77
2020-09-25,Ñuble,El Carmen,12334,179,170,0,9
2020-09-25,Ñuble,Ninhue,5414,68,64,0,4
2020-09-25,Ñuble,Niquen,11567,164,159,0,5
2020-09-25,Ñuble,Pemuco,8639,149,136,0,13
2020-09-25,Ñuble,Pinto,11880,119,106,0,13
2020-09-25,Ñuble,Portezuelo,4940,41,38,0,3
2020-09-25,Ñuble,Quillon,18777,343,305,0,38
2020-09-25,Ñuble,Quirihue,12192,151,142,0,9
2020-09-25,Ñuble,Ranquil,6261,69,64,0,5
2020-09-25,Ñuble,San Carlos,56252,714,675,0,39
2020-09-25,Ñuble,San Fabian,4654,33,26,0,7
2020-09-25,Ñuble,San Ignacio,16624,213,204,0,9
2020-09-25,Ñuble,San Nicolas,12172,201,182,0,19
2020-09-25,Ñuble,Treguaco,5696,66,64,0,2
2020-09-25,Ñuble,Yungay,18596,189,167,0,22
2020-09-25,Ñuble,Desconocido Nuble,0,2,2,0,0
2020-09-25,Biobío,Alto Biobio,6775,183,181,0,2
2020-09-25,Biobío,Antuco,4306,76,76,0,0
2020-09-25,Biobío,Arauco,38679,695,643,0,52
2020-09-25,Biobío,Cabrero,30725,256,243,0,13
2020-09-25,Biobío,Canete,37003,305,279,0,26
2020-09-25,Biobío,Chiguayante,91180,1612,1429,0,183
